Policy ID,Age,Gender,Vehicle Type,Fuel Type,City Tier,NCB,Vehicle Age,IDV,Exposure,Claims,Claim Amount,Accident Type,Weather,Fraud Flag
NS-01570,53,Male,Hatchback,Diesel,Tier 2,20,13,612000,1.0,0,,,,0
NS-00086,41,Male,Sedan,Petrol,Tier 1,35,1,1186000,1.0,0,,,,0
NS-01255,23,Male,Hatchback,Petrol,Tier 2,0,2,481000,1.0,0,,,,0
NS-01894,52,Male,Two-Wheeler,Diesel,Tier 3,0,4,99000,1.0,0,,,,0
NS-01856,44,Male,Two-Wheeler,CNG,Tier 3,20,2,85000,1.0,0,,,,0
NS-01653,51,Female,Sedan,CNG,Tier 2,0,0,629000,1.0,0,,,,0
NS-01507,35,Female,Sedan,Diesel,Tier 2,0,13,703000,1.0,0,,,,0
NS-00485,33,Male,SUV,Petrol,Tier 1,20,1,1305000,1.0,0,,,,0
NS-02138,65,Female,Two-Wheeler,Petrol,Tier 3,25,12,118000,1.0,0,,,,0
NS-02293,51,Male,Two-Wheeler,Petrol,Tier 3,0,12,111000,1.0,0,,,,0
NS-01915,59,Male,Sedan,Diesel,Tier 3,20,9,782000,1.0,0,,,,0
NS-01605,34,Female,Sedan,Petrol,Tier 2,0,8,791000,1.0,0,,,,0
NS-02364,49,Female,Hatchback,CNG,Tier 3,35,15,443000,1.0,0,,,,0
NS-00363,34,Female,Sedan,Petrol,Tier 1,35,2,789000,1.0,0,,,,0
NS-00750,64,Male,Hatchback,CNG,Tier 1,0,11,560000,1.0,0,,,,0
NS-01616,35,Male,Hatchback,Petrol,Tier 2,25,7,689000,1.0,0,,,,0
NS-01027,43,Male,Hatchback,Diesel,Tier 2,50,5,364000,1.0,1,18900.0,Collision,Clear,0
NS-01031,49,Female,Sedan,CNG,Tier 2,25,2,775000,1.0,0,,,,0
NS-02231,51,Male,Sedan,CNG,Tier 3,0,9,787000,1.0,0,,,,0
NS-01336,43,Male,Hatchback,Petrol,Tier 2,45,8,670000,1.0,0,,,,0
NS-01888,62,Male,Two-Wheeler,Petrol,Tier 3,0,5,167000,1.0,0,,,,0
NS-01509,52,Male,SUV,Petrol,Tier 2,20,1,979000,1.0,1,33300.0,Collision,Rain,0
NS-00666,26,Female,Hatchback,Petrol,Tier 1,25,5,540000,1.0,0,,,,0
NS-00365,43,Female,Sedan,Diesel,Tier 1,0,0,776000,1.0,0,,,,0
NS-02112,24,Female,Sedan,Petrol,Tier 3,35,1,880000,1.0,0,,,,0
NS-01240,33,Male,SUV,Electric,Tier 2,50,9,1896000,1.0,0,,,,0
NS-00078,65,Male,Two-Wheeler,Diesel,Tier 1,25,6,108000,1.0,0,,,,0
NS-00028,32,Male,Two-Wheeler,Petrol,Tier 1,45,9,153000,1.0,0,,,,0
NS-02012,60,Female,Sedan,CNG,Tier 3,0,2,1136000,1.0,0,,,,0
NS-00526,27,Male,Hatchback,Diesel,Tier 1,20,3,407000,1.0,1,83200.0,Collision,Clear,0
NS-00726,47,Female,Sedan,Electric,Tier 1,35,5,842000,1.0,0,,,,0
NS-00056,62,Female,Sedan,Petrol,Tier 1,20,0,798000,1.0,0,,,,0
NS-00639,33,Male,SUV,Petrol,Tier 1,20,0,1459000,1.0,0,,,,0
NS-00303,25,Female,Sedan,Electric,Tier 1,50,4,804000,1.0,0,,,,0
NS-00719,36,Male,Hatchback,Petrol,Tier 1,20,0,452000,1.0,0,,,,0
NS-01972,24,Male,Hatchback,Petrol,Tier 3,45,0,420000,1.0,0,,,,0
NS-00625,47,Male,Hatchback,Petrol,Tier 1,20,13,399000,1.0,0,,,,0
NS-00008,55,Female,SUV,Diesel,Tier 1,25,13,994000,1.0,0,,,,0
NS-01281,43,Male,Sedan,Petrol,Tier 2,25,1,1077000,1.0,0,,,,0
NS-00804,25,Male,SUV,CNG,Tier 1,0,10,2097000,1.0,0,,,,0
NS-01050,46,Female,Two-Wheeler,Petrol,Tier 2,0,9,81000,1.0,0,,,,0
NS-00337,43,Female,SUV,Petrol,Tier 1,35,9,1250000,1.0,1,21500.0,Third-Party Liability,Clear,0
NS-00048,27,Female,SUV,Petrol,Tier 1,35,15,1879000,1.0,0,,,,0
NS-02121,23,Male,Two-Wheeler,Diesel,Tier 3,20,2,181000,1.0,0,,,,0
NS-00107,28,Female,Hatchback,CNG,Tier 1,20,6,514000,1.0,0,,,,0
NS-00350,48,Male,SUV,Petrol,Tier 1,50,2,1236000,1.0,0,,,,0
NS-01080,25,Female,Sedan,Petrol,Tier 2,20,3,870000,1.0,0,,,,0
NS-00239,40,Female,SUV,Diesel,Tier 1,20,12,1259000,1.0,0,,,,0
NS-00214,48,Female,SUV,CNG,Tier 1,50,4,1370000,1.0,0,,,,0
NS-01145,65,Male,Hatchback,Diesel,Tier 2,0,4,441000,1.0,0,,,,0
NS-01748,46,Female,Sedan,Diesel,Tier 2,0,15,1085000,1.0,0,,,,0
NS-02082,51,Male,Two-Wheeler,Petrol,Tier 3,20,0,182000,1.0,0,,,,0
NS-00794,35,Female,Hatchback,CNG,Tier 1,0,12,412000,1.0,0,,,,0
NS-01097,63,Female,Two-Wheeler,Petrol,Tier 2,0,4,194000,1.0,0,,,,0
NS-01648,48,Female,Two-Wheeler,Petrol,Tier 2,25,15,179000,1.0,0,,,,0
NS-01574,28,Female,SUV,Petrol,Tier 2,25,10,1841000,1.0,0,,,,0
NS-02135,60,Male,Two-Wheeler,Diesel,Tier 3,35,13,87000,1.0,0,,,,0
NS-00346,32,Male,Sedan,CNG,Tier 1,25,7,625000,1.0,0,,,,0
NS-00524,58,Female,Hatchback,CNG,Tier 1,0,14,358000,1.0,0,,,,0
NS-00233,36,Male,Sedan,Petrol,Tier 1,35,11,832000,1.0,0,,,,0
NS-00645,34,Male,Two-Wheeler,Petrol,Tier 1,25,12,182000,1.0,0,,,,0
NS-01742,43,Male,Sedan,Petrol,Tier 2,50,7,916000,1.0,0,,,,0
NS-02084,51,Male,Two-Wheeler,Diesel,Tier 3,20,5,173000,1.0,0,,,,0
NS-01429,43,Female,SUV,Petrol,Tier 2,35,10,2002000,1.0,0,,,,0
NS-00534,23,Female,Two-Wheeler,Diesel,Tier 1,25,3,141000,1.0,0,,,,0
NS-02085,55,Male,Hatchback,Petrol,Tier 3,0,0,690000,1.0,0,,,,0
NS-00604,38,Male,SUV,Diesel,Tier 1,25,4,1528000,1.0,0,,,,0
NS-01490,39,Female,Sedan,Petrol,Tier 2,35,12,1004000,1.0,0,,,,0
NS-02388,62,Male,Hatchback,Petrol,Tier 3,0,5,578000,1.0,0,,,,0
NS-01427,37,Male,Hatchback,CNG,Tier 2,25,6,439000,1.0,0,,,,0
NS-01075,33,Male,Hatchback,Petrol,Tier 2,0,1,574000,1.0,0,,,,0
NS-02092,64,Male,Two-Wheeler,Diesel,Tier 3,0,4,155000,1.0,0,,,,0
NS-00061,28,Female,Sedan,Petrol,Tier 1,0,4,915000,1.0,1,15800.0,Third-Party Liability,Rain,0
NS-01764,32,Female,Two-Wheeler,Petrol,Tier 2,20,3,72000,1.0,0,,,,0
NS-00093,43,Male,Sedan,Diesel,Tier 1,45,3,768000,1.0,0,,,,0
NS-00667,26,Male,SUV,Petrol,Tier 1,0,10,1255000,1.0,0,,,,0
NS-01557,63,Female,Sedan,Diesel,Tier 2,20,9,1187000,1.0,0,,,,0
NS-02158,56,Male,Two-Wheeler,Petrol,Tier 3,20,5,116000,1.0,0,,,,0
NS-00281,58,Female,SUV,Petrol,Tier 1,45,7,975000,1.0,0,,,,0
NS-01561,36,Female,Sedan,CNG,Tier 2,0,0,1191000,1.0,0,,,,0
NS-00360,54,Female,Two-Wheeler,Petrol,Tier 1,20,4,67000,1.0,0,,,,0
NS-01583,50,Male,SUV,Petrol,Tier 2,25,1,1326000,1.0,0,,,,0
NS-01544,32,Male,Two-Wheeler,Petrol,Tier 2,0,10,147000,1.0,0,,,,0
NS-01398,36,Female,Hatchback,Petrol,Tier 2,35,14,519000,1.0,0,,,,0
NS-02173,33,Female,SUV,CNG,Tier 3,35,11,1664000,1.0,0,,,,0
NS-00848,63,Male,Sedan,Petrol,Tier 1,20,10,1073000,1.0,0,,,,0
NS-01207,40,Female,SUV,Petrol,Tier 2,50,10,1924000,1.0,0,,,,0
NS-01951,44,Female,Hatchback,Petrol,Tier 3,50,9,600000,1.0,0,,,,0
NS-00111,59,Female,Hatchback,CNG,Tier 1,45,9,526000,1.0,0,,,,0
NS-00043,59,Female,SUV,CNG,Tier 1,50,8,1853000,1.0,1,36300.0,Natural Disaster,Clear,0
NS-00126,29,Male,Hatchback,Petrol,Tier 1,20,13,657000,1.0,0,,,,0
NS-00205,47,Male,Sedan,Diesel,Tier 1,0,10,1176000,1.0,0,,,,0
NS-01474,51,Female,Two-Wheeler,Petrol,Tier 2,50,12,144000,1.0,0,,,,0
NS-00053,29,Male,Two-Wheeler,Petrol,Tier 1,0,2,87000,1.0,0,,,,0
NS-00546,23,Female,Hatchback,Diesel,Tier 1,25,15,431000,1.0,0,,,,0
NS-00069,38,Male,Two-Wheeler,Diesel,Tier 1,35,12,187000,1.0,0,,,,0
NS-01593,53,Female,Sedan,Petrol,Tier 2,25,4,704000,1.0,0,,,,0
NS-01775,54,Male,SUV,Petrol,Tier 2,20,9,1838000,1.0,0,,,,0
NS-02111,37,Male,SUV,Petrol,Tier 3,0,1,1755000,1.0,0,,,,0
NS-02230,37,Female,Hatchback,Petrol,Tier 3,25,1,575000,1.0,0,,,,0
NS-01425,62,Male,Sedan,Diesel,Tier 2,0,11,848000,1.0,0,,,,0
NS-00184,52,Male,Hatchback,CNG,Tier 1,50,9,613000,1.0,0,,,,0
NS-00138,39,Female,Sedan,CNG,Tier 1,20,10,1031000,1.0,0,,,,0
NS-00900,43,Female,Two-Wheeler,Petrol,Tier 1,20,15,167000,1.0,0,,,,0
NS-00797,51,Male,Two-Wheeler,Diesel,Tier 1,0,7,168000,1.0,0,,,,0
NS-00133,37,Male,Two-Wheeler,Diesel,Tier 1,35,2,177000,1.0,0,,,,0
NS-00081,49,Male,Sedan,Diesel,Tier 1,35,4,1116000,1.0,1,54400.0,Third-Party Liability,Rain,0
NS-01587,56,Male,Two-Wheeler,Petrol,Tier 2,0,0,187000,1.0,0,,,,0
NS-02071,39,Female,Hatchback,Diesel,Tier 3,20,2,548000,1.0,0,,,,0
NS-00759,55,Female,Hatchback,Petrol,Tier 1,0,9,531000,1.0,0,,,,0
NS-00542,39,Female,Two-Wheeler,Petrol,Tier 1,45,2,64000,1.0,0,,,,0
NS-01020,56,Female,Two-Wheeler,Petrol,Tier 2,0,15,199000,1.0,0,,,,0
NS-01962,32,Female,SUV,Petrol,Tier 3,35,5,1445000,1.0,0,,,,0
NS-00984,43,Male,Hatchback,Petrol,Tier 1,35,14,670000,1.0,0,,,,0
NS-02143,53,Male,Hatchback,Petrol,Tier 3,20,3,359000,1.0,0,,,,0
NS-00166,31,Male,Sedan,Petrol,Tier 1,0,2,652000,1.0,0,,,,0
NS-00249,31,Male,Sedan,Petrol,Tier 1,0,5,1048000,1.0,0,,,,0
NS-01332,57,Female,Two-Wheeler,Petrol,Tier 2,35,9,75000,1.0,1,42600.0,Theft,Rain,0
NS-00447,48,Male,Sedan,Petrol,Tier 1,20,10,749000,1.0,0,,,,0
NS-01610,21,Male,SUV,Petrol,Tier 2,35,4,1347000,1.0,0,,,,0
NS-00859,22,Female,Two-Wheeler,Diesel,Tier 1,0,12,145000,1.0,0,,,,0
NS-01359,65,Male,Sedan,Diesel,Tier 2,50,1,907000,1.0,0,,,,0
NS-01690,23,Female,Sedan,Petrol,Tier 2,0,8,960000,1.0,0,,,,0
NS-00098,26,Female,SUV,Diesel,Tier 1,20,5,1092000,1.0,0,,,,0
NS-01627,41,Female,Sedan,Diesel,Tier 2,0,11,1010000,1.0,0,,,,0
NS-00806,41,Male,Two-Wheeler,Petrol,Tier 1,35,4,90000,1.0,0,,,,0
NS-00738,64,Female,SUV,Petrol,Tier 1,45,2,1747000,1.0,0,,,,0
NS-01756,47,Male,Sedan,Petrol,Tier 2,0,2,1020000,1.0,0,,,,0
NS-01819,64,Male,SUV,Petrol,Tier 3,50,13,1410000,1.0,0,,,,0
NS-00103,28,Male,Two-Wheeler,Petrol,Tier 1,25,10,178000,1.0,0,,,,0
NS-00435,57,Female,Sedan,Diesel,Tier 1,35,0,1157000,1.0,0,,,,0
NS-00075,29,Female,Sedan,Petrol,Tier 1,25,4,1113000,1.0,1,22600.0,Theft,Clear,0
NS-00578,60,Female,Two-Wheeler,Petrol,Tier 1,45,9,141000,1.0,0,,,,0
NS-01830,61,Female,Sedan,Diesel,Tier 3,20,5,682000,1.0,0,,,,0
NS-01755,64,Female,Two-Wheeler,CNG,Tier 2,0,3,189000,1.0,0,,,,0
NS-01231,49,Male,SUV,Diesel,Tier 2,35,10,1818000,1.0,0,,,,0
NS-00919,55,Male,Sedan,CNG,Tier 1,45,14,950000,1.0,0,,,,0
NS-01327,62,Female,Two-Wheeler,Petrol,Tier 2,25,15,176000,1.0,0,,,,0
NS-02224,33,Male,Hatchback,Petrol,Tier 3,0,2,545000,1.0,0,,,,0
NS-02195,49,Male,Two-Wheeler,CNG,Tier 3,0,1,71000,1.0,0,,,,0
NS-02157,35,Male,Hatchback,Petrol,Tier 3,0,8,422000,1.0,0,,,,0
NS-00763,56,Female,Sedan,Diesel,Tier 1,0,10,768000,1.0,0,,,,0
NS-00990,41,Female,Sedan,Petrol,Tier 1,20,9,631000,1.0,0,,,,0
NS-00389,54,Male,Hatchback,Petrol,Tier 1,20,2,452000,1.0,0,,,,0
NS-00236,58,Male,Two-Wheeler,Diesel,Tier 1,35,8,165000,1.0,0,,,,0
NS-02083,60,Male,Hatchback,CNG,Tier 3,35,10,618000,1.0,0,,,,0
NS-00268,43,Female,Hatchback,Petrol,Tier 1,25,1,650000,1.0,0,,,,0
NS-01330,37,Female,Hatchback,Diesel,Tier 2,25,5,515000,1.0,0,,,,0
NS-01659,28,Male,Hatchback,Diesel,Tier 2,0,4,665000,1.0,0,,,,0
NS-00118,26,Male,Sedan,Petrol,Tier 1,0,2,605000,1.0,0,,,,0
NS-00438,56,Female,Sedan,Diesel,Tier 1,45,7,1117000,1.0,0,,,,0
NS-00674,55,Female,Sedan,Diesel,Tier 1,0,9,861000,1.0,0,,,,0
NS-00250,21,Female,Two-Wheeler,Petrol,Tier 1,45,0,153000,1.0,0,,,,0
NS-02032,40,Male,SUV,Petrol,Tier 3,0,1,905000,1.0,0,,,,0
NS-01575,59,Male,Sedan,Petrol,Tier 2,35,12,1067000,1.0,0,,,,0
NS-02397,62,Female,Two-Wheeler,Petrol,Tier 3,35,0,188000,1.0,0,,,,0
NS-00095,61,Female,Two-Wheeler,Petrol,Tier 1,25,4,71000,1.0,0,,,,0
NS-02284,26,Female,Hatchback,Petrol,Tier 3,45,11,471000,1.0,0,,,,0
NS-00034,45,Female,Hatchback,Electric,Tier 1,20,1,439000,1.0,0,,,,0
NS-02047,51,Male,Hatchback,Diesel,Tier 3,25,4,593000,1.0,0,,,,0
NS-02193,36,Male,SUV,Diesel,Tier 3,0,3,1960000,1.0,0,,,,0
NS-00449,24,Female,Two-Wheeler,Diesel,Tier 1,45,13,84000,1.0,0,,,,0
NS-01470,26,Female,Two-Wheeler,Diesel,Tier 2,45,0,189000,1.0,0,,,,0
NS-00717,27,Female,Hatchback,Diesel,Tier 1,0,11,579000,1.0,1,33600.0,Theft,Storm,0
NS-01765,65,Male,Two-Wheeler,Petrol,Tier 2,35,13,127000,1.0,0,,,,0
NS-02312,43,Male,Sedan,Petrol,Tier 3,0,9,1028000,1.0,0,,,,0
NS-00001,52,Male,Two-Wheeler,Petrol,Tier 1,50,4,177000,1.0,0,,,,0
NS-01918,57,Male,Two-Wheeler,Diesel,Tier 3,0,14,85000,1.0,0,,,,0
NS-01102,30,Female,Hatchback,Petrol,Tier 2,20,1,557000,1.0,0,,,,0
NS-01109,52,Male,Hatchback,Diesel,Tier 2,0,1,647000,1.0,0,,,,0
NS-01709,30,Male,Hatchback,Petrol,Tier 2,25,6,561000,1.0,0,,,,0
NS-00083,63,Male,SUV,Electric,Tier 1,25,1,1081000,1.0,0,,,,0
NS-01482,30,Female,SUV,CNG,Tier 2,35,12,1896000,1.0,0,,,,0
NS-01798,58,Female,Hatchback,CNG,Tier 2,25,14,579000,1.0,1,31700.0,Natural Disaster,Rain,0
NS-00677,38,Female,Sedan,Diesel,Tier 1,0,4,686000,1.0,0,,,,0
NS-01860,24,Female,Sedan,Electric,Tier 3,35,11,817000,1.0,0,,,,0
NS-02029,21,Male,Sedan,Petrol,Tier 3,20,15,950000,1.0,0,,,,0
NS-01047,38,Female,SUV,Petrol,Tier 2,0,6,2135000,1.0,0,,,,0
NS-01461,30,Male,SUV,Diesel,Tier 2,0,15,1974000,1.0,0,,,,0
NS-00771,49,Female,Two-Wheeler,Petrol,Tier 1,20,11,159000,1.0,0,,,,0
NS-02070,65,Female,Hatchback,Electric,Tier 3,35,11,615000,1.0,0,,,,0
NS-02002,52,Male,Two-Wheeler,Petrol,Tier 3,20,12,153000,1.0,0,,,,0
NS-00518,40,Male,Two-Wheeler,Petrol,Tier 1,20,11,115000,1.0,0,,,,0
NS-00823,23,Female,SUV,Petrol,Tier 1,20,4,1123000,1.0,0,,,,0
NS-00405,45,Female,Sedan,Petrol,Tier 1,20,3,923000,1.0,0,,,,0
NS-00385,65,Female,Hatchback,Petrol,Tier 1,35,11,459000,1.0,0,,,,0
NS-02065,26,Female,Two-Wheeler,Petrol,Tier 3,0,13,77000,1.0,0,,,,0
NS-01867,59,Female,Hatchback,Petrol,Tier 3,25,13,430000,1.0,0,,,,0
NS-00105,53,Female,SUV,Diesel,Tier 1,35,10,1094000,1.0,0,,,,0
NS-01634,23,Male,Sedan,Diesel,Tier 2,20,0,758000,1.0,0,,,,0
NS-02291,34,Female,Hatchback,Petrol,Tier 3,45,15,416000,1.0,0,,,,0
NS-00689,39,Female,Sedan,Petrol,Tier 1,20,13,1152000,1.0,0,,,,0
NS-01825,55,Male,Hatchback,Petrol,Tier 3,45,15,521000,1.0,1,43200.0,Natural Disaster,Rain,0
NS-00827,34,Female,Hatchback,Diesel,Tier 1,0,14,637000,1.0,0,,,,0
NS-01241,23,Male,Hatchback,Diesel,Tier 2,25,12,351000,1.0,0,,,,0
NS-00063,57,Male,Two-Wheeler,Petrol,Tier 1,35,12,150000,1.0,0,,,,0
NS-01306,22,Male,Sedan,Petrol,Tier 2,0,11,835000,1.0,0,,,,0
NS-00853,40,Male,SUV,Petrol,Tier 1,0,2,1311000,1.0,0,,,,0
NS-01886,31,Male,Hatchback,CNG,Tier 3,0,8,671000,1.0,0,,,,0
NS-01263,23,Female,Sedan,Petrol,Tier 2,25,13,762000,1.0,0,,,,0
NS-00224,40,Male,Sedan,Diesel,Tier 1,25,15,969000,1.0,1,22300.0,Theft,Rain,0
NS-00146,63,Female,Sedan,Petrol,Tier 1,35,0,1050000,1.0,0,,,,0
NS-01089,29,Male,Sedan,Petrol,Tier 2,25,7,688000,1.0,0,,,,0
NS-00374,42,Male,Sedan,Petrol,Tier 1,0,5,926000,1.0,0,,,,0
NS-01988,52,Male,Sedan,Diesel,Tier 3,0,14,1165000,1.0,1,29200.0,Collision,Rain,0
NS-01143,56,Male,Sedan,Petrol,Tier 2,0,14,854000,1.0,1,43500.0,Collision,Clear,0
NS-02299,24,Male,Sedan,Electric,Tier 3,0,6,1191000,1.0,0,,,,0
NS-02077,42,Male,Two-Wheeler,Petrol,Tier 3,25,11,120000,1.0,0,,,,0
NS-01275,56,Male,Sedan,Petrol,Tier 2,25,6,1159000,1.0,0,,,,0
NS-01266,31,Male,Two-Wheeler,Petrol,Tier 2,35,14,151000,1.0,0,,,,0
NS-02145,24,Female,Hatchback,Diesel,Tier 3,20,10,402000,1.0,0,,,,0
NS-01772,54,Male,Hatchback,Diesel,Tier 2,20,15,533000,1.0,0,,,,0
NS-00010,47,Male,SUV,Petrol,Tier 1,35,2,1580000,1.0,0,,,,0
NS-00450,61,Female,Two-Wheeler,Diesel,Tier 1,20,6,89000,1.0,0,,,,0
NS-00709,32,Female,Hatchback,CNG,Tier 1,35,3,502000,1.0,0,,,,0
NS-00256,36,Female,Two-Wheeler,Petrol,Tier 1,20,8,81000,1.0,0,,,,0
NS-00883,24,Male,Hatchback,CNG,Tier 1,0,3,585000,1.0,0,,,,0
NS-01618,28,Female,SUV,Diesel,Tier 2,20,2,1557000,1.0,0,,,,0
NS-00390,26,Female,Two-Wheeler,Petrol,Tier 1,0,4,118000,1.0,0,,,,0
NS-01834,47,Female,Hatchback,Diesel,Tier 3,0,10,556000,1.0,0,,,,0
NS-02302,60,Female,Two-Wheeler,Diesel,Tier 3,20,10,165000,1.0,0,,,,0
NS-01582,64,Male,Hatchback,Diesel,Tier 2,0,9,438000,1.0,0,,,,0
NS-00909,61,Female,Two-Wheeler,Diesel,Tier 1,35,5,144000,1.0,0,,,,0
NS-00925,41,Female,Hatchback,Petrol,Tier 1,25,0,543000,1.0,0,,,,0
NS-00752,43,Female,Hatchback,Petrol,Tier 1,20,13,674000,1.0,0,,,,0
NS-01715,51,Male,Two-Wheeler,Petrol,Tier 2,35,7,134000,1.0,0,,,,0
NS-00461,35,Female,Hatchback,CNG,Tier 1,0,3,534000,1.0,0,,,,0
NS-01771,61,Male,Two-Wheeler,Petrol,Tier 2,50,14,104000,1.0,0,,,,0
NS-01225,44,Female,SUV,CNG,Tier 2,20,12,1804000,1.0,0,,,,0
NS-01169,43,Male,Hatchback,Diesel,Tier 2,0,6,389000,1.0,0,,,,0
NS-00959,33,Female,Sedan,Petrol,Tier 1,20,14,849000,1.0,0,,,,0
NS-00502,54,Male,Two-Wheeler,Diesel,Tier 1,20,9,159000,1.0,0,,,,0
NS-00740,65,Female,Sedan,CNG,Tier 1,0,11,1158000,1.0,0,,,,0
NS-00041,48,Male,SUV,Diesel,Tier 1,25,9,1220000,1.0,0,,,,0
NS-00869,26,Female,SUV,Petrol,Tier 1,45,9,1979000,1.0,0,,,,0
NS-00732,23,Male,Sedan,Petrol,Tier 1,25,8,846000,1.0,0,,,,0
NS-00540,43,Female,Hatchback,Petrol,Tier 1,35,14,549000,1.0,0,,,,0
NS-01202,23,Female,Sedan,Petrol,Tier 2,25,4,993000,1.0,0,,,,0
NS-01340,43,Female,Sedan,Diesel,Tier 2,0,1,1039000,1.0,0,,,,0
NS-00698,62,Male,Hatchback,Diesel,Tier 1,0,5,467000,1.0,0,,,,0
NS-02120,43,Female,Hatchback,Diesel,Tier 3,20,9,582000,1.0,0,,,,0
NS-01944,35,Female,SUV,Petrol,Tier 3,20,13,1910000,1.0,0,,,,0
NS-01921,48,Female,Hatchback,Petrol,Tier 3,45,14,567000,1.0,0,,,,0
NS-01372,55,Male,Two-Wheeler,Petrol,Tier 2,20,12,111000,1.0,0,,,,0
NS-01146,59,Male,SUV,CNG,Tier 2,0,5,915000,1.0,0,,,,0
NS-01032,44,Female,Hatchback,Electric,Tier 2,0,8,445000,1.0,0,,,,0
NS-00373,59,Male,SUV,CNG,Tier 1,0,15,2120000,1.0,0,,,,0
NS-00668,23,Male,Hatchback,Petrol,Tier 1,0,3,508000,1.0,0,,,,0
NS-01432,61,Male,Two-Wheeler,Petrol,Tier 2,20,2,189000,1.0,0,,,,0
NS-02097,49,Female,Sedan,Petrol,Tier 3,35,3,1148000,1.0,0,,,,0
NS-00358,59,Male,Hatchback,Petrol,Tier 1,20,13,580000,1.0,0,,,,0
NS-00968,26,Female,Hatchback,Petrol,Tier 1,0,10,487000,1.0,0,,,,0
NS-00784,57,Female,Sedan,Diesel,Tier 1,25,0,830000,1.0,0,,,,0
NS-00736,26,Female,Two-Wheeler,Petrol,Tier 1,35,11,108000,1.0,0,,,,0
NS-01354,37,Male,SUV,CNG,Tier 2,0,3,911000,1.0,1,47100.0,Third-Party Liability,Storm,1
NS-01036,34,Female,Hatchback,Electric,Tier 2,0,13,437000,1.0,0,,,,0
NS-00971,26,Female,Two-Wheeler,Petrol,Tier 1,50,2,189000,1.0,0,,,,0
NS-00471,30,Female,Two-Wheeler,Petrol,Tier 1,35,13,81000,1.0,0,,,,0
NS-00656,30,Male,Sedan,Petrol,Tier 1,50,9,885000,1.0,0,,,,0
NS-02260,35,Female,Sedan,Diesel,Tier 3,20,13,901000,1.0,0,,,,0
NS-02266,22,Female,Two-Wheeler,CNG,Tier 3,50,10,190000,1.0,0,,,,0
NS-01397,60,Male,SUV,Diesel,Tier 2,0,14,1393000,1.0,0,,,,0
NS-01537,35,Female,Hatchback,Petrol,Tier 2,0,4,690000,1.0,0,,,,0
NS-01903,28,Female,SUV,Petrol,Tier 3,20,5,1181000,1.0,0,,,,0
NS-02095,44,Female,Hatchback,Diesel,Tier 3,35,12,533000,1.0,0,,,,0
NS-01550,46,Male,Hatchback,Petrol,Tier 2,25,12,590000,1.0,0,,,,0
NS-01329,53,Female,Two-Wheeler,CNG,Tier 2,35,13,81000,1.0,0,,,,0
NS-02292,35,Male,Sedan,Petrol,Tier 3,25,5,849000,1.0,0,,,,0
NS-02304,21,Male,Two-Wheeler,CNG,Tier 3,0,11,190000,1.0,0,,,,0
NS-01426,48,Male,Hatchback,CNG,Tier 2,25,11,660000,1.0,0,,,,0
NS-01465,64,Female,Sedan,Diesel,Tier 2,35,8,721000,1.0,0,,,,0
NS-01556,51,Male,Hatchback,Petrol,Tier 2,20,10,436000,1.0,0,,,,0
NS-01992,28,Female,Sedan,Diesel,Tier 3,25,13,709000,1.0,0,,,,0
NS-01251,31,Male,SUV,Petrol,Tier 2,0,7,2150000,1.0,0,,,,0
NS-01700,36,Male,Hatchback,Electric,Tier 2,0,2,410000,1.0,0,,,,0
NS-01253,40,Male,Two-Wheeler,Petrol,Tier 2,20,15,77000,1.0,0,,,,0
NS-02331,28,Male,SUV,CNG,Tier 3,0,5,1715000,1.0,0,,,,0
NS-02227,62,Female,Two-Wheeler,Petrol,Tier 3,25,2,116000,1.0,0,,,,0
NS-01237,28,Female,Hatchback,Diesel,Tier 2,25,13,559000,1.0,0,,,,0
NS-00886,51,Female,SUV,Petrol,Tier 1,20,9,2094000,1.0,0,,,,0
NS-00080,36,Female,Hatchback,Petrol,Tier 1,0,11,350000,1.0,0,,,,0
NS-01173,60,Female,SUV,Diesel,Tier 2,0,10,1653000,1.0,0,,,,0
NS-00815,30,Male,Hatchback,Electric,Tier 1,20,3,670000,1.0,0,,,,0
NS-01793,22,Female,Two-Wheeler,Petrol,Tier 2,50,13,174000,1.0,0,,,,0
NS-00672,37,Female,Sedan,Petrol,Tier 1,35,10,771000,1.0,0,,,,0
NS-02100,63,Female,Two-Wheeler,Diesel,Tier 3,0,2,149000,1.0,0,,,,0
NS-01957,49,Male,Hatchback,Diesel,Tier 3,0,9,575000,1.0,0,,,,0
NS-00058,59,Female,Two-Wheeler,Petrol,Tier 1,20,9,132000,1.0,0,,,,0
NS-00134,62,Male,Two-Wheeler,Petrol,Tier 1,0,2,67000,1.0,0,,,,0
NS-01141,32,Female,Hatchback,Diesel,Tier 2,45,5,607000,1.0,0,,,,0
NS-00934,37,Male,Sedan,Petrol,Tier 1,0,7,654000,1.0,0,,,,0
NS-00929,34,Male,Hatchback,Petrol,Tier 1,0,7,479000,1.0,0,,,,0
NS-00824,21,Male,Hatchback,Petrol,Tier 1,0,2,501000,1.0,1,20000.0,Collision,Storm,0
NS-01433,63,Female,Two-Wheeler,Diesel,Tier 2,0,13,192000,1.0,0,,,,0
NS-01902,63,Male,Hatchback,Petrol,Tier 3,35,10,638000,1.0,0,,,,0
NS-01532,38,Male,Sedan,Petrol,Tier 2,50,9,937000,1.0,0,,,,0
